year,ccode,time,timesq,changehr,monitoring,monitoring_lagged,meanmonitoring,forinv,conflict,polity,monitoringAI,meanAI,poplog,gdplog,shaming,AI_lagged,v2x_clphy,changeclphy,rs_shaming
1982,816,.125,.015625,.01555786,.08203125,.078125,.1683694,0,,,32,.22859327,,,,.34862384,.615,0,
1983,816,.15000001,.022500001,-.066903092,.09765625,.08203125,.1683694,0,,,5,.22859327,,,,.29357797,.615,0,
1984,816,.175,.030624999,-.010430811,.0859375,.09765625,.1683694,0,,,14,.22859327,,,,.04587156,.615,0,
1985,816,.2,.040000003,.040891621,.0625,.0859375,.1683694,0,,,26,.22859327,,,,.12844037,.619,.0040000002,
1986,816,.22499999,.050624996,-.03149718,.0546875,.0625,.1683694,0,,,26,.22859327,,,,.23853211,.633,.014,
1987,816,.25,.0625,.15971527,.0546875,.0546875,.1683694,0,,,,.22859327,,,,.23853211,.642,.0089999996,
1988,816,.27500001,.075625002,.35311341,.0625,.0546875,.1683694,0,,,23,.22859327,,,,,.654,.012,
1989,816,.30000001,.090000004,.21361351,.0703125,.0625,.1683694,0,,,15,.22859327,,,,.21100917,.654,0,
1990,816,.32499999,.10562499,.31297445,.08984375,.0703125,.1683694,0,,,33,.22859327,,,,.13761468,.654,0,
1991,816,.34999999,.12249999,.33014804,.06640625,.08984375,.1683694,0,,,28,.22859327,,,,.30275229,.654,0,
1992,816,.375,.140625,.40029585,.0625,.06640625,.1683694,0,,,31,.22859327,,,0,.25688073,.654,0,0
1993,816,.40000001,.16000001,.31754881,.09375,.0625,.1683694,0,,,24,.22859327,,,1,.28440368,.654,0,.037037037
1994,816,.42500001,.18062501,-.02643883,.10546875,.09375,.1683694,0,,,26,.22859327,,,0,.22018349,.654,0,0
1995,816,.44999999,.20249999,.19810498,.10546875,.10546875,.1683694,0,,,37,.22859327,,,0,.23853211,.654,0,0
1996,816,.47499999,.22562499,.038591329,.18359375,.10546875,.1683694,0,,,25,.22859327,,,0,.33944955,.654,0,0
1997,816,.5,.25,-.070034556,.1875,.18359375,.1683694,0,,,31,.22859327,,,0,.22935779,.654,0,0
1998,816,.52499998,.27562496,.083361268,.1875,.1875,.1683694,0,,,19,.22859327,,,0,.28440368,.654,0,0
1999,816,.55000001,.30250001,-.015751719,.25,.1875,.1683694,0,,,15,.22859327,,,0,.17431192,.677,.023,0
2000,816,.57499999,.330625,-.25463492,.23046875,.25,.1683694,0,,,11,.22859327,,,1,.13761468,.677,0,.037037037
2001,816,.60000002,.36000001,-.2503702,.27734375,.23046875,.1683694,0,,,26,.22859327,,,1,.10091743,.677,0,.037037037
2002,816,.625,.390625,.019809309,.28515625,.27734375,.1683694,0,,,23,.22859327,,,2,.23853211,.677,0,.074074075
2003,816,.64999998,.42249995,-.055605169,.265625,.28515625,.1683694,0,,,29,.22859327,,,0,.21100917,.677,0,0
2004,816,.67500001,.45562503,.01740009,.26171875,.265625,.1683694,0,,,26,.22859327,,,0,.26605505,.677,0,0
2005,816,.69999999,.48999998,.21168947,.30859375,.26171875,.1683694,0,,,17,.22859327,,,0,.23853211,.6840000000000001,.0070000002,0
2006,816,.72500002,.52562505,.10594964,.28515625,.30859375,.1683694,0,,,13,.22859327,,,0,.1559633,.6840000000000001,0,0
2007,816,.75,.5625,-.098670132,.28125,.28515625,.1683694,0,,,10,.22859327,,,0,.11926606,.6840000000000001,0,0
2008,816,.77499998,.60062498,-.13660908,.25,.28125,.1683694,0,,,9,.22859327,,,,.091743119,.6840000000000001,0,
2009,816,.80000001,.64000005,.19362956,.25,.25,.1683694,0,,,17,.22859327,,,,.082568809,.6840000000000001,0,
2010,816,.82499999,.68062496,-.01627177,.21875,.25,.1683694,0,,,14,.22859327,,,,.1559633,.6840000000000001,0,
2011,816,.85000002,.72250003,-.03115743,.23046875,.21875,.1683694,0,,,10,.22859327,,,,.12844037,.6840000000000001,0,
2012,816,.875,.765625,-.097959638,.2578125,.23046875,.1683694,0,,,13,.22859327,,,,.091743119,.677,-.0070000002,
2013,816,.89999998,.80999994,-.02995342,.2265625,.2578125,.1683694,0,,,,.22859327,,,,.11926606,.71,.033,
2014,816,.92500001,.85562503,,.21484375,.2265625,.1683694,.33343396,,,,.22859327,,,,,.71,0,
2015,816,.94999999,.90249997,,.21484375,.21484375,.1683694,.21764895,,,,.22859327,,,,,.71,0,
2016,816,.97500002,.95062506,,.22265625,.21484375,.1683694,.00017886799,,,,.22859327,,,,,.71,0,
2017,816,1,1,,.2109375,.22265625,.1683694,0,,,,.22859327,,,,,.677,-.033,
1960,817,,,,,,,,,,,,,,,,.185,0,
1961,817,,,,,,,,,,,,,,,,.185,0,
1962,817,,,,,,,,,,,,,,,,.185,0,
1963,817,,,,,,,,,,,,,,,,.178,-.0070000002,
1964,817,,,,,,,,,,,,,,,,.212,.034000002,
1965,817,,,,,,,,,,,,,,,,.212,0,
1966,817,,,,,,,,,,,,,,,,.212,0,
1967,817,,,,,,,,,,,,,,,,.212,0,
1968,817,,,,,,,,,,,,,,,,.212,0,
1969,817,,,,,,,,,,,,,,,,.212,0,
1970,817,,,,,,,,,,,,,,,,.212,0,
1971,817,,,,,,,,,,,,,,,,.212,0,
1972,817,,,,,,,,,,,,,,,,.212,0,
1973,817,,,,,,,,,,,,,,,,.212,0,
1974,817,,,,,,,,,,,,,,,,.212,0,
1975,817,,,,,,,,,,,,,,,,.232,.02,
1976,817,,,,,,,,,,,,,,,,,,
1977,817,,,,,,,,,,,,,,,,,,
1978,817,,,,,,,,,,,,,,,,,,
1979,817,,,,,,,,,,,,,,,,,,
1980,817,,,,,,,,,,,,,,,,,,
1981,817,,,,,,,,,,,,,,,,,,
1982,817,,,,,,,,,,,,,,,,,,
1983,817,,,,,,,,,,,,,,,,,,
1984,817,,,,,,,,,,,,,,,,,,
1985,817,,,,,,,,,,,,,5.4782557,,,,,
1986,817,,,,,,,,,,,,,6.0802298,,,,,
1987,817,,,,,,,,,,,,,6.3862958,,,,,
1988,817,,,,,,,,,,,,,5.996141,,,,,
1989,817,,,,,,,,,,,,,4.5763373,,,,,
1990,817,,,,,,,,,,,,,4.5852928,,,,,
1991,817,,,,,,,,,,,,,4.962606,,,,,
1992,817,,,,,,,,,,,,,4.9708452,0,,,,0
1993,817,,,,,,,,,,,,,5.2431245,0,,,,0
1994,817,,,,,,,,,,,,,5.4378829,0,,,,0
1995,817,,,,,,,,,,,,,5.6630306,0,,,,0
1996,817,,,,,,,,,,,,,5.8202314,0,,,,0
1997,817,,,,,,,,,,,,,5.8895826,0,,,,0
1998,817,,,,,,,,,,,,,5.8877716,0,,,,0
1999,817,,,,,,,,,,,,,5.925529,0,,,,0
2000,817,,,,,,,,,,,,,6.0715079,0,,,,0
2001,817,,,,,,,,,,,,,6.1067605,0,,,,0
2002,817,,,,,,,,,,,,,6.1677384,0,,,,0
2003,817,,,,,,,,,,,,,6.2745018,0,,,,0
2004,817,,,,,,,,,,,,,6.4083714,0,,,,0
2005,817,,,,,,,,,,,,,6.5503654,0,,,,0
2006,817,,,,,,,,,,,,,6.6804423,0,,,,0
2007,817,,,,,,,,,,,,,6.823514,,,,,
2008,817,,,,,,,,,,,,,7.0601439,,,,,
2009,817,,,,,,,,,,,,,7.116694,,,,,
2010,817,,,,,,,,,,,,,7.1956248,,,,,
2011,817,,,,,,,,,,,,,7.3412704,,,,,
2012,817,,,,,,,,,,,,,7.4699664,,,,,
2013,817,,,,,,,,,,,,,7.5535827,,,,,
2014,817,,,,,,,,,,,,,7.6267257,,,,,
2015,817,,,,,,,,,,,,,7.6549826,,,,,
2016,817,,,,,,,,,,,,,,,,,,
1976,818,,,,,,,,,,,,,,,,,,
1977,818,,,,,,,,,,,,,,,,,,
1978,818,,,,,,,,,,,,,,,,,,
1979,818,,,,,,,,,,,,,,,,,,
1980,818,,,,,,,,,,,,,,,,,,
1981,818,,,,,,,,,,,,,,,,,,
1982,818,,,,,,,,,,,,,,,,,,
1983,818,,,,,,,,,,,,,,,,,,
1984,818,,,,,,,,,,,,,,,,,,
1985,818,,,,,,,,,,,,,,,,,,
1986,818,,,,,,,,,,,,,,,,,,
1987,818,,,,,,,,,,,,,,,,,,
1988,818,,,,,,,,,,,,,,,,,,
1989,818,,,,,,,,,,,,,,,,,,
1990,818,,,,,,,,,,,,,,,,,,
1991,818,,,,,,,,,,,,,,,,,,
1992,818,,,,,,,,,,,,,,0,,,,0
1993,818,,,,,,,,,,,,,,0,,,,0
1994,818,,,,,,,,,,,,,,0,,,,0
1995,818,,,,,,,,,,,,,,0,,,,0
1996,818,,,,,,,,,,,,,,0,,,,0
1997,818,,,,,,,,,,,,,,0,,,,0
1998,818,,,,,,,,,,,,,,0,,,,0
1999,818,,,,,,,,,,,,,,0,,,,0
2000,818,,,,,,,,,,,,,,0,,,,0
2001,818,,,,,,,,,,,,,,0,,,,0
2002,818,,,,,,,,,,,,,,0,,,,0
2003,818,,,,,,,,,,,,,,0,,,,0
2004,818,,,,,,,,,,,,,,0,,,,0
2005,818,,,,,,,,,,,,,,0,,,,0
2006,818,,,,,,,,,,,,,,0,,,,0
2007,818,,,,,,,,,,,,,,0,,,,0
1960,820,,,,,,,,,,,,,5.4587445,,,.647,0,
1961,820,,,,,,,,,,,,,5.4188571,,,.696,.048999999,
1962,820,,,,,,,,,,,,,5.4370909,,,.696,0,
1963,820,,,,,,,,,,,,,5.6309347,,,.696,0,
1964,820,,,,,,,,,,,,,5.6628199,,,.696,0,
1965,820,,,,,,,,,,,,,5.7330961,,,.696,0,
1966,820,,,,,,,,,,,,,5.7662239,,,.696,0,
1967,820,,,,,,,,,,,,,5.7537241,,,.696,0,
1968,820,,,,,,,,,,,,,5.7713556,,,.6830000000000001,-.013,
1969,820,,,,,,,,,,,,,5.8418083,,,.6830000000000001,0,
1970,820,,,,,,,,,,,,,5.8699479,,,.6830000000000001,0,
1971,820,,,,,,,,,,,,,5.9390292,,,.6830000000000001,0,
1972,820,,,,,,,,,,,,,6.0869398,,,.6830000000000001,0,
1973,820,,,,,,,,,,,,,6.480999,,,.6830000000000001,0,
1974,820,,,,,,,,,,,,,6.6715684,,,.6830000000000001,0,
1975,820,,,,,,,,,,,,,6.6270843,,,.6830000000000001,0,
1976,820,,,,,,,,,,17,.15978593,,6.7765279,,,.6830000000000001,0,
1977,820,0,0,,.0078125,,.10078125,.18880744,0,.69999999,14,.15978593,16.372095,6.9267855,,.1559633,.6830000000000001,0,
1978,820,.025,.00062499999,-.12660041,.0078125,.0078125,.10078125,.18894009,0,.69999999,16,.15978593,16.395098,7.1229076,,.12844037,.708,.025,
1979,820,.050000001,.0024999999,.12041047,.05078125,.0078125,.10078125,.19213785,0,.69999999,30,.15978593,16.41853,7.3593831,,.14678898,.708,0,
1980,820,.075000003,.0056250002,.34746736,.03125,.05078125,.10078125,.19570871,0,.69999999,18,.15978593,16.442621,7.4788294,,.27522936,.708,0,
1981,820,.1,.010000001,.12661606,.0078125,.03125,.10078125,.1953349,0,.69999999,28,.15978593,16.46735,7.4749742,,.16513762,.718,.0099999998,
1982,820,.125,.015625,.17457813,.0703125,.0078125,.10078125,.20112993,0,.69999999,21,.15978593,16.492661,7.5191712,,.25688073,.726,.0080000004,
1983,820,.15000001,.022500001,.13676822,.0625,.0703125,.10078125,.19397153,0,.69999999,16,.15978593,16.518681,7.6172757,,.19266056,.726,0,
1984,820,.175,.030624999,.19479841,.03515625,.0625,.10078125,.20220688,0,.69999999,27,.15978593,16.545542,7.7024212,,.14678898,.726,0,
1985,820,.2,.040000003,.081334412,.03515625,.03515625,.10078125,.19490378,0,.69999999,22,.15978593,16.573261,7.5904284,,.24770643,.721,-.0049999999,
1986,820,.22499999,.050624996,.17747909,.05078125,.03515625,.10078125,.20053184,0,.69999999,4,.15978593,16.601864,7.4440808,,.20183486,.729,.0080000004,
1987,820,.25,.0625,.10247916,.05078125,.05078125,.10078125,.18989432,0,.69999999,,.15978593,16.631128,7.5635347,,.036697246,.729,0,
1988,820,.27500001,.075625002,.19699126,.0703125,.05078125,.10078125,.22214837,0,.69999999,17,.15978593,16.660538,7.625814,,,.729,0,
1989,820,.30000001,.090000004,.16589731,.06640625,.0703125,.10078125,.19448598,0,.69999999,14,.15978593,16.689474,7.6934628,,.1559633,.729,0,
1990,820,.32499999,.10562499,-.056312978,.08203125,.06640625,.10078125,.22363348,0,.69999999,5,.15978593,16.717541,7.790463,,.12844037,.727,-.0020000001,
1991,820,.34999999,.12249999,.13236791,.0859375,.08203125,.10078125,.2431383,0,.69999999,8,.15978593,16.74456,7.873436,,.04587156,.727,0,
1992,820,.375,.140625,.21667331,.09765625,.0859375,.10078125,.22988147,0,.69999999,5,.15978593,16.770666,8.0329666,0,.073394492,.727,0,0
1993,820,.40000001,.16000001,.10885745,,.09765625,.10078125,.23059975,0,.69999999,15,.15978593,16.796167,8.1302137,0,.04587156,.727,0,0
1994,820,.42500001,.18062501,-.13422489,.078125,,.10078125,.23217289,0,.69999999,7,.15978593,16.821489,8.2122793,0,.13761468,.727,0,0
1995,820,.44999999,.20249999,-.17762154,.08203125,.078125,.10078125,.20559938,0,.64999998,27,.15978593,16.846869,8.3617125,0,.064220183,.727,0,0
1996,820,.47499999,.22562499,.11944324,.14453125,.08203125,.10078125,.21005788,0,.64999998,22,.15978593,16.872379,8.46457,0,.24770643,.727,0,0
1997,820,.5,.25,-.10808021,.0859375,.14453125,.10078125,.20579912,0,.64999998,17,.15978593,16.897793,8.4306965,0,.20183486,.727,0,0
1998,820,.52499998,.27562496,-.20689875,.125,.0859375,.10078125,.1955937,0,.64999998,15,.15978593,16.922701,8.0795584,0,.1559633,.727,0,0
1999,820,.55000001,.30250001,.16432077,.17578125,.125,.10078125,.24901898,0,.64999998,22,.15978593,16.946585,8.1480122,0,.13761468,.727,0,0
2000,820,.57499999,.330625,-.037492219,.2421875,.17578125,.10078125,.2529228,0,.64999998,31,.15978593,16.969133,8.295188,1,.20183486,.727,0,.037037037
2001,820,.60000002,.36000001,.16677409,.17578125,.2421875,.10078125,.18863818,0,.64999998,32,.15978593,16.990265,8.2632742,1,.28440368,.727,0,.037037037
2002,820,.625,.390625,.070314713,.11328125,.17578125,.10078125,.19762224,0,.64999998,18,.15978593,17.010174,8.3266783,2,.29357797,.727,0,.074074075
2003,820,.64999998,.42249995,.013583601,.13671875,.11328125,.10078125,.1945442,0,.64999998,29,.15978593,17.02915,8.3964348,0,.16513762,.727,0,0
2004,820,.67500001,.45562503,.0181222,.14453125,.13671875,.10078125,.20064029,0,.64999998,20,.15978593,17.047581,8.5019951,0,.26605505,.74,.013,0
2005,820,.69999999,.48999998,.12105227,.00390625,.14453125,.10078125,.23424965,0,.64999998,15,.15978593,17.065735,8.6241035,0,.18348624,.74,0,0
2006,820,.72500002,.52562505,.09455204,.11328125,.00390625,.10078125,.20720513,0,.64999998,13,.15978593,17.083673,8.7314444,1,.13761468,.742,.0020000001,.037037037
2007,820,.75,.5625,.080489516,.13671875,.11328125,.10078125,.21177091,0,.64999998,10,.15978593,17.10132,8.8874702,0,.11926606,.757,.015,0
2008,820,.77499998,.60062498,.11692017,.1484375,.13671875,.10078125,.2107749,0,.80000001,16,.15978593,17.118633,9.0462437,,.091743119,.757,0,
2009,820,.80000001,.64000005,.070671439,.16796875,.1484375,.10078125,.1925931,0,.80000001,23,.15978593,17.135534,8.8972731,,.14678898,.751,-.0060000001,
2010,820,.82499999,.68062496,-.039662119,.21484375,.16796875,.10078125,.21349595,0,.80000001,13,.15978593,17.151974,9.1126223,,.21100917,.751,0,
2011,820,.85000002,.72250003,-.15869707,.18359375,.21484375,.10078125,.22641662,0,.80000001,14,.15978593,17.167973,9.2522268,,.11926606,.751,0,
2012,820,.875,.765625,.072742999,.2109375,.18359375,.10078125,.21341364,0,.80000001,6,.15978593,17.183563,9.2905054,,.12844037,.751,0,
2013,820,.89999998,.80999994,.10108531,.15625,.2109375,.10078125,.22078604,0,.80000001,,.15978593,17.198727,9.3032532,,.055045873,.726,-.025,
2014,820,.92500001,.85562503,,.08984375,.15625,.10078125,.21739615,0,.75,,.15978593,17.213436,9.3331833,,,.726,0,
2015,820,.94999999,.90249997,,.09375,.08984375,.10078125,.21568623,0,.75,,.15978593,17.22768,9.1866789,,,.726,0,
2016,820,.97500002,.95062506,,.1015625,.09375,.10078125,.00017886799,0,.75,,.15978593,,,,,.726,0,
2017,820,1,1,,.09375,.1015625,.10078125,.00017886799,0,.75,,.15978593,,,,,.752,.026000001,
1976,821,,,,,,,,,,,,,,,,,,
1977,821,,,,,,,,,,,,,,,,,,
1978,821,,,,,,,,,,,,,,,,,,
1979,821,,,,,,,,,,,,,,,,,,
1980,821,,,,,,,,,,,,,,,,,,
1981,821,,,,,,,,,,,,,,,,,,
1982,821,,,,,,,,,,,,,,,,,,
1983,821,,,,,,,,,,,,,,,,,,
1984,821,,,,,,,,,,,,,,,,,,
1985,821,,,,,,,,,,,,,,,,,,
1986,821,,,,,,,,,,,,,,,,,,
1987,821,,,,,,,,,,,,,,,,,,
1988,821,,,,,,,,,,,,,,,,,,
1989,821,,,,,,,,,,,,,,,,,,
1990,821,,,,,,,,,,,,,,,,,,
1991,821,,,,,,,,,,,,,,,,,,
1992,821,,,,,,,,,,,,,,0,,,,0
1993,821,,,,,,,,,,,,,,0,,,,0
1994,821,,,,,,,,,,,,,,0,,,,0
1995,821,,,,,,,,,,,,,,0,,,,0
1996,821,,,,,,,,,,,,,,0,,,,0
1997,821,,,,,,,,,,,,,,0,,,,0
1998,821,,,,,,,,,,,,,,0,,,,0
1999,821,,,,,,,,,,,,,,0,,,,0
2000,821,,,,,,,,,,,,,,0,,,,0
1960,830,,,,,,,,,,,,,6.0588307,,,.524,0,
1961,830,,,,,,,,,,,,,6.1069188,,,.524,0,
1962,830,,,,,,,,,,,,,6.1567125,,,.524,0,
1963,830,,,,,,,,,,,,,6.2363315,,,.727,.20299999,
1964,830,,,,,,,,,,,,,6.184761,,,.727,0,
1965,830,,,,,,,,,,,,,6.2466679,,,.727,0,
1966,830,,,,,,,,,,,,,6.3395367,,,.727,0,
1967,830,,,,,,,,,,,,,6.4388957,,,.803,.075999998,
1968,830,,,,,,,,,,,,,6.5628119,,,.803,0,
1969,830,,,,,,,,,,,,,6.6998224,,,.803,0,
1970,830,,,,,,,,,,,,,6.8300977,,,.918,.115,
1971,830,,,,,,,,,,,,,6.9761772,,,.918,0,
1972,830,,,,,,,,,,,,,7.141767,,,.918,0,
1973,830,,,,,,,,,,,,,7.4291296,,,.918,0,
1974,830,,,,,,,,,,,,,7.7577348,,,.918,0,
1975,830,,,,,,,,,,,,,7.8199639,,,.918,0,
1976,830,,,,,,,,,,34,.11245085,,7.922502,,,.918,0,
1977,830,0,0,,.015625,,.058691405,.18464112,0,.40000001,28,.11245085,14.65936,7.9536128,,.3119266,.918,0,
1978,830,.025,.00062499999,-.081769824,.015625,.015625,.058691405,.18494464,0,.40000001,21,.11245085,14.671456,8.06882,,.25688073,.918,0,
1979,830,.050000001,.0024999999,-.12003332,.0390625,.015625,.058691405,.18666796,0,.40000001,48,.11245085,14.68408,8.2686138,,.19266056,.918,0,
1980,830,.075000003,.0056250002,.11687458,.02734375,.0390625,.058691405,.18851317,0,.40000001,23,.11245085,14.696773,8.5024958,,.44036698,.918,0,
1981,830,.1,.010000001,.33799589,.03515625,.02734375,.058691405,.18974328,0,.40000001,22,.11245085,14.74485,8.6296663,,.21100917,.918,0,
1982,830,.125,.015625,.28627932,.05078125,.03515625,.058691405,.18916534,0,.40000001,15,.11245085,14.788735,8.7120399,,.20183486,.918,0,
1983,830,.15000001,.022500001,.2458179,.0234375,.05078125,.058691405,.18773554,0,.40000001,8,.11245085,14.801723,8.7993422,,.13761468,.918,0,
1984,830,.175,.030624999,.25114417,.03515625,.0234375,.058691405,.18954767,0,.40000001,9,.11245085,14.820625,8.8850574,,.073394492,.918,0,
1985,830,.2,.040000003,.34210026,.046875,.03515625,.058691405,.18793993,0,.40000001,6,.11245085,14.821992,8.852973,,.082568809,.918,0,
1986,830,.22499999,.050624996,.23578525,.02734375,.046875,.058691405,.18970749,0,.40000001,10,.11245085,14.821047,8.8237467,,.055045873,.918,0,
1987,830,.25,.0625,-.27367473,.0703125,.02734375,.058691405,.19324158,0,.40000001,,.11245085,14.836085,8.9268084,,.091743119,.918,0,
1988,830,.27500001,.075625002,-.025322439,.04296875,.0703125,.058691405,.19954017,0,.40000001,11,.11245085,14.861463,9.0940857,,,.918,0,
1989,830,.30000001,.090000004,-.035413209,.03125,.04296875,.058691405,.19307089,0,.40000001,5,.11245085,14.890821,9.2476511,,.10091743,.918,0,
1990,830,.32499999,.10562499,.18905848,.046875,.03125,.058691405,.20086564,0,.40000001,8,.11245085,14.929711,9.3813086,,.04587156,.963,.045000002,
1991,830,.34999999,.12249999,.39461434,.04296875,.046875,.058691405,.19884795,0,.40000001,6,.11245085,14.958166,9.5822496,,.073394492,.963,0,
1992,830,.375,.140625,.0981462,.0234375,.04296875,.058691405,.19115335,0,.40000001,7,.11245085,14.988209,9.6893044,0,.055045873,.963,0,0
1993,830,.40000001,.16000001,.019254681,,.0234375,.058691405,.19853398,0,.40000001,,.11245085,15.013507,9.8147888,0,.064220183,.963,0,0
1994,830,.42500001,.18062501,-.0226897,.0625,,.058691405,.20929191,0,.40000001,3,.11245085,15.044872,9.9794512,0,,.963,0,0
1995,830,.44999999,.20249999,-.01724422,.0625,.0625,.058691405,.21914361,0,.40000001,10,.11245085,15.075251,10.124101,0,.027522936,.963,0,0
1996,830,.47499999,.22562499,-.0830549,.06640625,.0625,.058691405,.2165855,0,.40000001,7,.11245085,15.115894,10.175917,0,.091743119,.963,0,0
1997,830,.5,.25,.02091467,.05859375,.06640625,.058691405,.22893555,0,.40000001,15,.11245085,15.149468,10.180606,0,.064220183,.963,0,0
1998,830,.52499998,.27562496,.060187578,.08203125,.05859375,.058691405,.20075162,0,.40000001,15,.11245085,15.18344,9.9907675,0,.13761468,.963,0,0
1999,830,.55000001,.30250001,.06066978,.09375,.08203125,.058691405,.23805112,0,.40000001,9,.11245085,15.191432,9.9894676,0,.13761468,.963,0,0
2000,830,.57499999,.330625,.16096354,.0859375,.09375,.058691405,.22839631,0,.40000001,7,.11245085,15.208753,10.07713,0,.082568809,.963,0,0
2001,830,.60000002,.36000001,.04722476,.08984375,.0859375,.058691405,.23271102,0,.40000001,14,.11245085,15.235726,9.9793873,0,.064220183,.963,0,0
2002,830,.625,.390625,.12755275,.05859375,.08984375,.058691405,.20132609,0,.40000001,9,.11245085,15.244852,9.9995623,0,.12844037,.963,0,0
2003,830,.64999998,.42249995,.13784051,.07421875,.05859375,.058691405,.2328399,0,.40000001,12,.11245085,15.230107,10.067883,0,.082568809,.963,0,0
2004,830,.67500001,.45562503,.040663481,.05859375,.07421875,.058691405,.25406906,0,.40000001,12,.11245085,15.242626,10.218491,0,.11009175,.963,0,0
2005,830,.69999999,.48999998,.072140105,.078125,.05859375,.058691405,.23584498,0,.40000001,11,.11245085,15.266131,10.304605,0,.11009175,.963,0,0
2006,830,.72500002,.52562505,.21619797,.06640625,.078125,.058691405,.29032534,0,.40000001,9,.11245085,15.297425,10.421681,0,.10091743,.963,0,0
2007,830,.75,.5625,.29450297,.0546875,.06640625,.058691405,.32159355,0,.40000001,7,.11245085,15.339086,10.577033,0,.082568809,.963,0,0
2008,830,.77499998,.60062498,.20918071,.05078125,.0546875,.058691405,.2188081,0,.40000001,10,.11245085,15.392301,10.589637,,.064220183,.963,0,
2009,830,.80000001,.64000005,-.01815379,.0703125,.05078125,.058691405,.25242308,0,.40000001,2,.11245085,15.42246,10.560426,,.091743119,.963,0,
2010,830,.82499999,.68062496,-.056477189,.078125,.0703125,.058691405,.34283337,0,.40000001,7,.11245085,15.440178,10.748705,,.018348623,.963,0,
2011,830,.85000002,.72250003,.01806736,.06640625,.078125,.058691405,.32331696,0,.40000001,6,.11245085,15.461027,10.879813,,.064220183,.963,0,
2012,830,.875,.765625,-.038946871,.07421875,.06640625,.058691405,.34883273,0,.40000001,3,.11245085,15.485561,10.905061,,.055045873,.963,0,
2013,830,.89999998,.80999994,.083135962,.08984375,.07421875,.058691405,.37462744,0,.40000001,,.11245085,15.501755,10.926255,,.027522936,.963,0,
2014,830,.92500001,.85562503,,.08984375,.08984375,.058691405,.38165289,0,.40000001,,.11245085,15.514739,10.933237,,,.963,0,
2015,830,.94999999,.90249997,,.08203125,.08984375,.058691405,.3723003,0,.40000001,,.11245085,15.526603,10.875946,,,.963,0,
2016,830,.97500002,.95062506,,.09375,.08203125,.058691405,.00017886799,0,.40000001,,.11245085,,,,,.963,0,
2017,830,1,1,,.0859375,.09375,.058691405,.00017886799,0,.40000001,,.11245085,,,,,.963,0,
